Date,Transaction_ID,Event_Type,Location,Team_Member,Item_Name,Item_Variation,Category,Reporting_Category,SKU,GTIN,Quantity,Unit_Price,Gross_Sales,Discounts,Net_Sales,Tax,Modifiers,Modifier_Amount,Notes,Cost
2026-02-01 10:59:26,BC01D9256CE8485D95,Payment,Main Dining,Sarah M.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,20.00,0.00,20.00,2.40,Extra Sauce (+$1.00),1.00,,5.70
2026-02-01 11:07:12,4D246A2670CB4F2F85,Payment,Main Dining,Marcus T.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 11:07:12,4D246A2670CB4F2F85,Payment,Main Dining,Marcus T.,Bottle — House White,Regular,Drinks - Wine,Beverage - Wine,WN-005,,1,55.00,55.00,0.00,55.00,6.60,,0.00,,16.50
2026-02-01 11:07:12,4D246A2670CB4F2F85,Payment,Main Dining,Marcus T.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,5.00
2026-02-01 11:07:12,4D246A2670CB4F2F85,Payment,Main Dining,Marcus T.,Espresso,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-003,,1,5.00,5.00,0.00,5.00,0.60,,0.00,,0.75
2026-02-01 11:07:12,4D246A2670CB4F2F85,Payment,Main Dining,Marcus T.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 11:07:12,4D246A2670CB4F2F85,Payment,Main Dining,Marcus T.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 11:07:12,4D246A2670CB4F2F85,Payment,Main Dining,Marcus T.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-01 11:11:40,945B57EAC30642E296,Payment,Main Dining,Leo C.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,25.00,0.00,25.00,3.00,Add Truffle Oil (+$3.00),3.00,,7.70
2026-02-01 11:11:40,945B57EAC30642E296,Payment,Main Dining,Leo C.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,32.00,0.00,32.00,3.84,Extra Prawns (+$4.00),4.00,,11.20
2026-02-01 11:11:40,945B57EAC30642E296,Payment,Main Dining,Leo C.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,17.00,0.00,17.00,2.04,Sub Side Salad (+$0.00),0.00,,4.25
2026-02-01 11:11:40,945B57EAC30642E296,Payment,Main Dining,Leo C.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 11:11:40,945B57EAC30642E296,Payment,Main Dining,Leo C.,Glass — Cabernet Sauvignon,Regular,Drinks - Wine,Beverage - Wine,WN-004,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.00
2026-02-01 11:15:09,173262CE2B6948509D,Payment,Main Dining,Sarah M.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,4.75
2026-02-01 11:15:09,173262CE2B6948509D,Payment,Main Dining,Sarah M.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,4.75
2026-02-01 11:15:09,173262CE2B6948509D,Payment,Main Dining,Sarah M.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-01 11:15:09,173262CE2B6948509D,Payment,Main Dining,Sarah M.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 11:15:09,173262CE2B6948509D,Payment,Main Dining,Sarah M.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,17.00,0.00,17.00,2.04,Sub Side Salad (+$0.00),0.00,,4.25
2026-02-01 11:15:09,173262CE2B6948509D,Payment,Main Dining,Sarah M.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,5.00
2026-02-01 11:27:52,FE7BA7E8FF264CF594,Payment,Main Dining,Marcus T.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 11:27:52,FE7BA7E8FF264CF594,Payment,Main Dining,Marcus T.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 11:27:52,FE7BA7E8FF264CF594,Payment,Main Dining,Marcus T.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,18.00,0.00,18.00,2.16,Gluten-Free Pasta (+$2.00),2.00,,3.20
2026-02-01 11:37:34,190AA2F233D9462F8F,Payment,Main Dining,Leo C.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,21.00,0.00,21.00,2.52,Gluten-Free Pasta (+$2.00),2.00,,4.75
2026-02-01 11:37:34,190AA2F233D9462F8F,Payment,Main Dining,Leo C.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,10.00,0.00,10.00,1.20,,0.00,,3.00
2026-02-01 11:37:34,190AA2F233D9462F8F,Payment,Main Dining,Leo C.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,28.00,0.00,28.00,3.36,,0.00,,11.20
2026-02-01 11:37:34,190AA2F233D9462F8F,Payment,Main Dining,Leo C.,Lager (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-002,,1,9.00,10.00,0.00,10.00,1.20,Extra Sauce (+$1.00),1.00,,2.70
2026-02-01 11:40:47,28D6DE0CA9FD42D980,Payment,Main Dining,Emma W.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,25.50,0.00,25.50,3.06,Add Avocado (+$3.50),3.50,,7.70
2026-02-01 11:40:47,28D6DE0CA9FD42D980,Payment,Main Dining,Emma W.,Sparkling Water (750ml),Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-001,,1,8.00,9.00,0.00,9.00,1.08,Extra Sauce (+$1.00),1.00,,1.60
2026-02-01 11:40:47,28D6DE0CA9FD42D980,Payment,Main Dining,Emma W.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 11:40:47,28D6DE0CA9FD42D980,Payment,Main Dining,Emma W.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,10.00,0.00,10.00,1.20,,0.00,,3.00
2026-02-01 11:42:42,2B4D84F06411478FA6,Payment,Main Dining,Emma W.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,28.00,0.00,28.00,3.36,,0.00,,11.20
2026-02-01 11:42:42,2B4D84F06411478FA6,Payment,Main Dining,Emma W.,Coastal Negroni,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,4.50
2026-02-01 11:42:42,2B4D84F06411478FA6,Payment,Main Dining,Emma W.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,22.00,0.00,22.00,2.64,Gluten-Free Pasta (+$2.00),2.00,,5.00
2026-02-01 11:44:00,A243BC2CECBF4FF891,Payment,Main Dining,Priya K.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,28.00,0.00,28.00,3.36,,0.00,,11.20
2026-02-01 11:44:00,A243BC2CECBF4FF891,Payment,Main Dining,Priya K.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,10.00,0.00,10.00,1.20,,0.00,,3.00
2026-02-01 11:44:00,A243BC2CECBF4FF891,Payment,Main Dining,Priya K.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,20.00,0.00,20.00,2.40,Extra Sauce (+$1.00),1.00,,4.75
2026-02-01 11:44:00,A243BC2CECBF4FF891,Payment,Main Dining,Priya K.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-01 11:44:58,1D1F220D6B4E464982,Payment,Main Dining,Priya K.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,5.00
2026-02-01 11:44:58,1D1F220D6B4E464982,Payment,Main Dining,Priya K.,Fresh Juice,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-002,,1,7.00,7.00,0.00,7.00,0.84,,0.00,,1.75
2026-02-01 11:44:58,1D1F220D6B4E464982,Payment,Main Dining,Priya K.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 11:44:58,1D1F220D6B4E464982,Payment,Main Dining,Priya K.,Glass — Pinot Noir (BC),Regular,Drinks - Wine,Beverage - Wine,WN-003,,1,19.00,23.00,0.00,23.00,2.76,Extra Prawns (+$4.00),4.00,,5.70
2026-02-01 11:51:29,1E664DFC54924DB084,Payment,Main Dining,James L.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,21.00,0.00,21.00,2.52,Extra Sauce (+$1.00),1.00,,5.00
2026-02-01 11:51:29,1E664DFC54924DB084,Payment,Main Dining,James L.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,5.00
2026-02-01 11:51:29,1E664DFC54924DB084,Payment,Main Dining,James L.,Glass — Pinot Noir (BC),Regular,Drinks - Wine,Beverage - Wine,WN-003,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-01 11:51:29,1E664DFC54924DB084,Payment,Main Dining,James L.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 11:51:29,1E664DFC54924DB084,Payment,Main Dining,James L.,Fresh Juice,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-002,,1,7.00,7.00,0.00,7.00,0.84,,0.00,,1.75
2026-02-01 11:51:29,1E664DFC54924DB084,Payment,Main Dining,James L.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,4.75
2026-02-01 11:51:29,1E664DFC54924DB084,Payment,Main Dining,James L.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,10.00,0.00,10.00,1.20,,0.00,,3.00
2026-02-01 11:52:58,7069FC0BC4C34E7AB8,Payment,Main Dining,Leo C.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 11:52:58,7069FC0BC4C34E7AB8,Payment,Main Dining,Leo C.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-01 11:52:58,7069FC0BC4C34E7AB8,Payment,Main Dining,Leo C.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 11:52:58,7069FC0BC4C34E7AB8,Payment,Main Dining,Leo C.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-01 11:52:58,7069FC0BC4C34E7AB8,Payment,Main Dining,Leo C.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,5.00
2026-02-01 11:52:58,7069FC0BC4C34E7AB8,Payment,Main Dining,Leo C.,Glass — Cabernet Sauvignon,Regular,Drinks - Wine,Beverage - Wine,WN-004,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.00
2026-02-01 11:52:58,7069FC0BC4C34E7AB8,Payment,Main Dining,Leo C.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,Sub Side Salad (+$0.00),0.00,,7.20
2026-02-01 11:53:00,28B606C702F14D1986,Payment,Main Dining,Sarah M.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,30.00,0.00,30.00,3.60,Gluten-Free Pasta (+$2.00),2.00,,11.20
2026-02-01 11:53:00,28B606C702F14D1986,Payment,Main Dining,Sarah M.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,11.00,0.00,11.00,1.32,Extra Sauce (+$1.00),1.00,,3.00
2026-02-01 11:53:00,28B606C702F14D1986,Payment,Main Dining,Sarah M.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,23.00,0.00,23.00,2.76,Extra Sauce (+$1.00),1.00,,7.70
2026-02-01 11:53:00,28B606C702F14D1986,Payment,Main Dining,Sarah M.,Glass — Pinot Noir (BC),Regular,Drinks - Wine,Beverage - Wine,WN-003,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-01 11:53:00,28B606C702F14D1986,Payment,Main Dining,Sarah M.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 11:53:00,28B606C702F14D1986,Payment,Main Dining,Sarah M.,Glass — Pinot Noir (BC),Regular,Drinks - Wine,Beverage - Wine,WN-003,,1,19.00,23.00,0.00,23.00,2.76,Extra Prawns (+$4.00),4.00,,5.70
2026-02-01 11:53:00,28B606C702F14D1986,Payment,Main Dining,Sarah M.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,28.00,0.00,28.00,3.36,,0.00,,11.20
2026-02-01 12:10:16,5A557169A35C45FEA2,Payment,Main Dining,Sarah M.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,28.00,0.00,28.00,3.36,,0.00,,11.20
2026-02-01 12:10:16,5A557169A35C45FEA2,Payment,Main Dining,Sarah M.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-01 12:10:16,5A557169A35C45FEA2,Payment,Main Dining,Sarah M.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,4.75
2026-02-01 12:10:16,5A557169A35C45FEA2,Payment,Main Dining,Sarah M.,Sparkling Water (750ml),Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-001,,1,8.00,12.00,0.00,12.00,1.44,Extra Prawns (+$4.00),4.00,,1.60
2026-02-01 12:10:16,5A557169A35C45FEA2,Payment,Main Dining,Sarah M.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:10:16,5A557169A35C45FEA2,Payment,Main Dining,Sarah M.,Bottle — House White,Regular,Drinks - Wine,Beverage - Wine,WN-005,,1,55.00,58.50,0.00,58.50,7.02,Add Avocado (+$3.50),3.50,,16.50
2026-02-01 12:10:16,5A557169A35C45FEA2,Payment,Main Dining,Sarah M.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,28.00,0.00,28.00,3.36,,0.00,,11.20
2026-02-01 12:10:16,5A557169A35C45FEA2,Payment,Main Dining,Sarah M.,Espresso,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-003,,1,5.00,6.00,0.00,6.00,0.72,Extra Sauce (+$1.00),1.00,,0.75
2026-02-01 12:11:31,2AFEFB1443B94E5097,Payment,Main Dining,Priya K.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 12:11:31,2AFEFB1443B94E5097,Payment,Main Dining,Priya K.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 12:11:31,2AFEFB1443B94E5097,Payment,Main Dining,Priya K.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,20.00,0.00,20.00,2.40,Add Truffle Oil (+$3.00),3.00,,4.25
2026-02-01 12:11:31,2AFEFB1443B94E5097,Payment,Main Dining,Priya K.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 12:11:31,2AFEFB1443B94E5097,Payment,Main Dining,Priya K.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:11:31,2AFEFB1443B94E5097,Payment,Main Dining,Priya K.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-01 12:13:33,C4812A52C2B44044B1,Payment,Main Dining,Leo C.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:13:33,C4812A52C2B44044B1,Payment,Main Dining,Leo C.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,17.00,0.00,17.00,2.04,Extra Sauce (+$1.00),1.00,,3.20
2026-02-01 12:13:33,C4812A52C2B44044B1,Payment,Main Dining,Leo C.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,4.75
2026-02-01 12:13:33,C4812A52C2B44044B1,Payment,Main Dining,Leo C.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:13:33,C4812A52C2B44044B1,Payment,Main Dining,Leo C.,Glass — Pinot Noir (BC),Regular,Drinks - Wine,Beverage - Wine,WN-003,,1,19.00,19.00,0.00,19.00,2.28,Sub Side Salad (+$0.00),0.00,,5.70
2026-02-01 12:13:53,BC39C756DAE541A0BE,Payment,Main Dining,James L.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,28.00,0.00,28.00,3.36,,0.00,,11.20
2026-02-01 12:13:53,BC39C756DAE541A0BE,Payment,Main Dining,James L.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-01 12:13:53,BC39C756DAE541A0BE,Payment,Main Dining,James L.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,4.75
2026-02-01 12:13:53,BC39C756DAE541A0BE,Payment,Main Dining,James L.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-01 12:16:48,B0EC70ED752F4DE6B4,Payment,Main Dining,Emma W.,Steak & Eggs,Regular,Brunch,Food - Brunch,BRN-005,,1,28.00,31.50,0.00,31.50,3.78,Add Avocado (+$3.50),3.50,,11.20
2026-02-01 12:16:48,B0EC70ED752F4DE6B4,Payment,Main Dining,Emma W.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,21.00,0.00,21.00,2.52,Extra Prawns (+$4.00),4.00,,4.25
2026-02-01 12:16:48,B0EC70ED752F4DE6B4,Payment,Main Dining,Emma W.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:16:48,B0EC70ED752F4DE6B4,Payment,Main Dining,Emma W.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:16:48,B0EC70ED752F4DE6B4,Payment,Main Dining,Emma W.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,23.50,0.00,23.50,2.82,Add Avocado (+$3.50),3.50,,5.00
2026-02-01 12:20:28,F8F606F9E7B74CF8B3,Payment,Main Dining,Marcus T.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:20:28,F8F606F9E7B74CF8B3,Payment,Main Dining,Marcus T.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,14.00,0.00,14.00,1.68,Extra Prawns (+$4.00),4.00,,3.00
2026-02-01 12:20:28,F8F606F9E7B74CF8B3,Payment,Main Dining,Marcus T.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,23.50,0.00,23.50,2.82,Add Avocado (+$3.50),3.50,,5.00
2026-02-01 12:20:28,F8F606F9E7B74CF8B3,Payment,Main Dining,Marcus T.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-01 12:30:52,933EF8A27FA541B9B8,Payment,Main Dining,Priya K.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 12:30:52,933EF8A27FA541B9B8,Payment,Main Dining,Priya K.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-01 12:34:21,B99D8118144C41EF8C,Payment,Main Dining,James L.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:34:21,B99D8118144C41EF8C,Payment,Main Dining,James L.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 12:34:21,B99D8118144C41EF8C,Payment,Main Dining,James L.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,19.50,0.00,19.50,2.34,Add Avocado (+$3.50),3.50,,3.20
2026-02-01 12:34:21,B99D8118144C41EF8C,Payment,Main Dining,James L.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,22.00,0.00,22.00,2.64,Add Truffle Oil (+$3.00),3.00,,4.75
2026-02-01 12:34:21,B99D8118144C41EF8C,Payment,Main Dining,James L.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,10.00,0.00,10.00,1.20,,0.00,,3.00
2026-02-01 12:34:21,B99D8118144C41EF8C,Payment,Main Dining,James L.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,25.50,0.00,25.50,3.06,Add Avocado (+$3.50),3.50,,7.70
2026-02-01 12:34:21,B99D8118144C41EF8C,Payment,Main Dining,James L.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.80
2026-02-01 12:42:30,3871AC8DB752468AA7,Payment,Main Dining,Emma W.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 12:42:30,3871AC8DB752468AA7,Payment,Main Dining,Emma W.,Fresh Juice,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-002,,1,7.00,7.00,0.00,7.00,0.84,,0.00,,1.75
2026-02-01 12:42:30,3871AC8DB752468AA7,Payment,Main Dining,Emma W.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 12:42:30,3871AC8DB752468AA7,Payment,Main Dining,Emma W.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,10.00,0.00,10.00,1.20,,0.00,,3.00
2026-02-01 12:42:30,3871AC8DB752468AA7,Payment,Main Dining,Emma W.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,4.75
2026-02-01 12:42:30,3871AC8DB752468AA7,Payment,Main Dining,Emma W.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-01 12:44:57,F71C4EEF430F41DB96,Payment,Main Dining,Priya K.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,5.00
2026-02-01 12:44:57,F71C4EEF430F41DB96,Payment,Main Dining,Priya K.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:44:57,F71C4EEF430F41DB96,Payment,Main Dining,Priya K.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-01 12:44:57,F71C4EEF430F41DB96,Payment,Main Dining,Priya K.,Eggs Benedict Pacific,Regular,Brunch,Food - Brunch,BRN-001,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,7.20
2026-02-01 12:44:57,F71C4EEF430F41DB96,Payment,Main Dining,Priya K.,Coastal Negroni,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,4.50
2026-02-01 12:44:57,F71C4EEF430F41DB96,Payment,Main Dining,Priya K.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,5.00
2026-02-01 12:44:57,F71C4EEF430F41DB96,Payment,Main Dining,Priya K.,Espresso,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-003,,1,5.00,5.00,0.00,5.00,0.60,,0.00,,0.75
2026-02-01 13:00:18,89E480F737804F69A7,Payment,Main Dining,James L.,Shakshuka,Regular,Brunch,Food - Brunch,BRN-004,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,4.75
2026-02-01 13:00:18,89E480F737804F69A7,Payment,Main Dining,James L.,Brioche French Toast,Regular,Brunch,Food - Brunch,BRN-003,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,5.00
2026-02-01 13:04:56,5655D275E0C14BE186,Payment,Main Dining,James L.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
2026-02-01 13:04:56,5655D275E0C14BE186,Payment,Main Dining,James L.,Smoked Salmon Toast,Regular,Brunch,Food - Brunch,BRN-002,,1,22.00,22.00,0.00,22.00,2.64,,0.00,,7.70
